graphsage-batch_size,l_pre,l_mp,l_post,stage,drop,epoch,ckpt_clean,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,specificity,specificity_std,f1,f1_std,auc,auc_std
256,2,2,2,skipconcat,0.0,176,True,0.5138,0.0038,871.0,0.2971,0.0054,0.8032,0.0012,0.847,0.0082,0.71,0.0083,0.886,0.0082,0.7724,0.0021,0.8644,0.0009
256,2,2,2,skipconcat,0.0,290,True,0.4993,0.0033,871.0,0.332,0.0112,0.802,0.0012,0.8385,0.0023,0.7183,0.0052,0.8766,0.0029,0.7737,0.0023,0.8669,0.0026
256,2,2,2,skipconcat,0.3,93,True,0.5565,0.0162,871.0,0.2928,0.0084,0.7794,0.0071,0.8054,0.0218,0.7018,0.0132,0.8484,0.0241,0.7496,0.0037,0.8302,0.0097
256,2,2,2,skipconcat,0.3,123,True,0.5535,0.028,871.0,0.2958,0.0044,0.7766,0.018,0.8064,0.0329,0.6928,0.0058,0.8511,0.0311,0.745,0.0163,0.8333,0.0163
256,2,2,2,skipconcat,0.3,296,True,0.5463,0.0346,871.0,0.3088,0.0042,0.773,0.0199,0.7909,0.0408,0.7083,0.0083,0.8307,0.0448,0.7465,0.0142,0.8339,0.0198
256,2,2,2,skipconcat,0.6,96,True,0.6653,0.0338,871.0,0.2881,0.0167,0.6913,0.036,0.6757,0.0502,0.6712,0.0032,0.709,0.0679,0.6725,0.0253,0.7353,0.0358
256,2,2,2,skipconcat,0.6,158,True,0.6499,0.0328,871.0,0.2863,0.0065,0.6995,0.0341,0.6805,0.0501,0.6951,0.0137,0.7033,0.0766,0.6862,0.0197,0.7514,0.0312
256,2,2,2,skipconcat,0.6,158,True,0.6499,0.0328,871.0,0.2933,0.0114,0.6995,0.0341,0.6805,0.0501,0.6951,0.0137,0.7033,0.0766,0.6862,0.0197,0.7514,0.0312
256,2,2,2,skipsum,0.0,98,True,0.5495,0.0247,671.0,0.2808,0.0048,0.8042,0.0003,0.8502,0.0078,0.7085,0.0103,0.8891,0.0087,0.7728,0.0029,0.8549,0.0097
256,2,2,2,skipsum,0.0,176,True,0.5193,0.0101,671.0,0.2754,0.01,0.803,0.002,0.8361,0.0059,0.7226,0.0113,0.8743,0.0072,0.7751,0.0043,0.8655,0.0021
256,2,2,2,skipsum,0.0,299,True,0.498,0.0007,671.0,0.2852,0.0062,0.8026,0.0017,0.8366,0.0065,0.7213,0.0046,0.8748,0.0069,0.7746,0.0006,0.8679,0.0024
256,2,2,2,skipsum,0.3,98,True,0.5606,0.0285,671.0,0.2789,0.0137,0.7721,0.0179,0.7882,0.0399,0.7092,0.0127,0.828,0.0452,0.7457,0.0115,0.8275,0.0182
256,2,2,2,skipsum,0.3,189,True,0.5423,0.0239,671.0,0.2735,0.0064,0.7803,0.0133,0.803,0.0298,0.7079,0.0083,0.8444,0.0317,0.752,0.0092,0.8383,0.0139
256,2,2,2,skipsum,0.3,274,True,0.5385,0.0203,671.0,0.287,0.0097,0.7793,0.011,0.8001,0.026,0.7098,0.0087,0.8411,0.0283,0.7518,0.007,0.8404,0.0104
256,2,2,2,skipsum,0.6,99,True,0.6414,0.0298,671.0,0.2749,0.0076,0.7093,0.0285,0.7064,0.0489,0.6648,0.0178,0.7488,0.069,0.6834,0.0152,0.7624,0.0265
256,2,2,2,skipsum,0.6,196,True,0.63,0.0191,671.0,0.2921,0.0135,0.7139,0.0157,0.6968,0.032,0.7002,0.0271,0.7261,0.0532,0.6973,0.0044,0.7745,0.0153
256,2,2,2,skipsum,0.6,196,True,0.63,0.0191,671.0,0.2811,0.0029,0.7139,0.0157,0.6968,0.032,0.7002,0.0271,0.7261,0.0532,0.6973,0.0044,0.7745,0.0153
256,2,2,2,stack,0.0,55,True,0.5815,0.0416,671.0,0.2743,0.0148,0.7888,0.0198,0.8532,0.0096,0.6662,0.0603,0.8976,0.0164,0.7462,0.0358,0.8509,0.0089
256,2,2,2,stack,0.0,55,True,0.5815,0.0416,671.0,0.2741,0.0082,0.7888,0.0198,0.8532,0.0096,0.6662,0.0603,0.8976,0.0164,0.7462,0.0358,0.8509,0.0089
256,2,2,2,stack,0.0,55,True,0.5815,0.0416,671.0,0.2862,0.0075,0.7888,0.0198,0.8532,0.0096,0.6662,0.0603,0.8976,0.0164,0.7462,0.0358,0.8509,0.0089
256,2,2,2,stack,0.3,99,True,0.5641,0.0343,671.0,0.2832,0.0087,0.7712,0.0236,0.7996,0.0509,0.6914,0.0123,0.8419,0.055,0.7403,0.016,0.8198,0.0201
256,2,2,2,stack,0.3,154,True,0.5577,0.0325,671.0,0.2883,0.0048,0.7705,0.0213,0.7993,0.0483,0.6892,0.0142,0.8425,0.0515,0.739,0.0139,0.8249,0.0181
256,2,2,2,stack,0.3,296,True,0.5394,0.0212,671.0,0.2914,0.0116,0.782,0.0099,0.8136,0.0232,0.6968,0.0078,0.8576,0.0231,0.7504,0.0074,0.836,0.0101
256,2,2,2,stack,0.6,99,True,0.7099,0.0353,671.0,0.2807,0.0083,0.6392,0.0573,0.6159,0.0663,0.6595,0.0298,0.6212,0.1196,0.6342,0.0346,0.6735,0.0569
256,2,2,2,stack,0.6,161,True,0.6756,0.0181,671.0,0.294,0.0034,0.6816,0.0192,0.6847,0.0262,0.6009,0.0382,0.7532,0.0342,0.6392,0.0255,0.7239,0.0205
256,2,2,2,stack,0.6,219,True,0.6747,0.0171,671.0,0.2926,0.0054,0.6806,0.0194,0.6829,0.0205,0.5992,0.0363,0.7528,0.0206,0.6378,0.0265,0.724,0.0189
256,2,3,1,skipconcat,0.0,3,True,0.7361,0.0187,1371.0,0.3173,0.0131,0.6836,0.1475,0.6888,0.1598,0.8227,0.1273,0.5625,0.3846,0.7217,0.0588,0.8379,0.0073
256,2,3,1,skipconcat,0.0,190,True,0.5104,0.0045,1371.0,0.327,0.0146,0.8059,0.0001,0.8482,0.0076,0.7099,0.0096,0.8893,0.0082,0.7728,0.0026,0.8712,0.0019
256,2,3,1,skipconcat,0.0,227,True,0.5026,0.0027,1371.0,0.3537,0.0105,0.8048,0.0013,0.8459,0.0069,0.7101,0.0068,0.8873,0.0069,0.772,0.0018,0.8735,0.0013
256,2,3,1,skipconcat,0.3,96,True,0.5574,0.0099,1371.0,0.3301,0.0168,0.785,0.0076,0.8279,0.0211,0.6809,0.0076,0.8758,0.02,0.747,0.0048,0.8303,0.0056
256,2,3,1,skipconcat,0.3,198,True,0.5378,0.0171,1371.0,0.3346,0.0138,0.783,0.0112,0.8354,0.0154,0.6637,0.0116,0.8865,0.0109,0.7397,0.0132,0.8405,0.0092
256,2,3,1,skipconcat,0.3,291,True,0.5327,0.0158,1371.0,0.3702,0.0185,0.7836,0.0091,0.8359,0.0139,0.6652,0.011,0.8865,0.0101,0.7408,0.0111,0.8434,0.0092
256,2,3,1,skipconcat,0.6,93,True,0.6547,0.0257,1371.0,0.3245,0.014,0.7016,0.02,0.6773,0.0301,0.6888,0.018,0.7128,0.0423,0.6824,0.0146,0.7487,0.0264
256,2,3,1,skipconcat,0.6,144,True,0.6459,0.0311,1371.0,0.3282,0.0041,0.7018,0.0276,0.6694,0.043,0.7244,0.0335,0.6822,0.0789,0.6937,0.0113,0.7576,0.0319
256,2,3,1,skipconcat,0.6,144,True,0.6459,0.0311,1371.0,0.3364,0.0031,0.7018,0.0276,0.6694,0.043,0.7244,0.0335,0.6822,0.0789,0.6937,0.0113,0.7576,0.0319
256,2,3,1,skipsum,0.0,99,True,0.5139,0.0013,771.0,0.3096,0.0042,0.8013,0.0029,0.8434,0.0181,0.7049,0.0154,0.8853,0.0187,0.7676,0.0014,0.8664,0.0025
256,2,3,1,skipsum,0.0,188,True,0.4961,0.0039,771.0,0.2933,0.0096,0.8031,0.0024,0.8464,0.0136,0.7049,0.0113,0.8885,0.0136,0.769,0.0018,0.8715,0.001
256,2,3,1,skipsum,0.0,291,True,0.488,0.0067,771.0,0.3245,0.0061,0.8054,0.0009,0.8445,0.0065,0.7131,0.0063,0.8857,0.0065,0.7732,0.0013,0.8733,0.0011
256,2,3,1,skipsum,0.3,90,True,0.5573,0.0239,771.0,0.316,0.0025,0.775,0.0168,0.8062,0.0368,0.6831,0.0058,0.8551,0.0359,0.739,0.0128,0.831,0.0144
256,2,3,1,skipsum,0.3,189,True,0.5385,0.026,771.0,0.315,0.0055,0.7786,0.0136,0.802,0.0369,0.7003,0.0182,0.8468,0.0409,0.7467,0.0068,0.841,0.0142
256,2,3,1,skipsum,0.3,296,True,0.5322,0.0291,771.0,0.3202,0.0063,0.781,0.0145,0.8061,0.0296,0.6982,0.0052,0.8529,0.0288,0.7479,0.0118,0.8445,0.016
256,2,3,1,skipsum,0.6,95,True,0.6423,0.029,771.0,0.3194,0.0075,0.7067,0.0239,0.6913,0.0417,0.6768,0.018,0.7328,0.0575,0.6828,0.0141,0.7632,0.0254
256,2,3,1,skipsum,0.6,179,True,0.6381,0.0343,771.0,0.3075,0.0094,0.7068,0.0298,0.6878,0.0464,0.6886,0.014,0.7227,0.0669,0.6869,0.0176,0.7657,0.0315
256,2,3,1,skipsum,0.6,179,True,0.6381,0.0343,771.0,0.3051,0.0155,0.7068,0.0298,0.6878,0.0464,0.6886,0.014,0.7227,0.0669,0.6869,0.0176,0.7657,0.0315
256,2,3,1,stack,0.0,95,True,0.5364,0.011,771.0,0.3091,0.0012,0.8046,0.0017,0.848,0.0052,0.707,0.0108,0.8896,0.0062,0.771,0.0042,0.8656,0.0035
256,2,3,1,stack,0.0,185,True,0.5093,0.0049,771.0,0.2933,0.0167,0.805,0.0012,0.8459,0.0057,0.7103,0.0059,0.8874,0.0058,0.7721,0.0017,0.8715,0.001
256,2,3,1,stack,0.0,263,True,0.4981,0.0041,771.0,0.3025,0.0118,0.8036,0.0023,0.8344,0.016,0.722,0.0159,0.8746,0.0176,0.7738,0.0025,0.8732,0.0005
256,2,3,1,stack,0.3,97,True,0.5758,0.0085,771.0,0.3146,0.0016,0.7715,0.0089,0.7932,0.0294,0.6913,0.0186,0.8414,0.0321,0.738,0.0041,0.8156,0.0057
256,2,3,1,stack,0.3,184,True,0.5631,0.0152,771.0,0.3015,0.0053,0.7674,0.0147,0.7925,0.0453,0.6834,0.0262,0.8404,0.0501,0.7322,0.005,0.8245,0.0076
256,2,3,1,stack,0.3,296,True,0.5515,0.011,771.0,0.3106,0.0067,0.7745,0.0068,0.798,0.0163,0.6903,0.0055,0.8477,0.017,0.7401,0.0043,0.8307,0.006
256,2,3,1,stack,0.6,98,True,0.7491,0.027,771.0,0.309,0.0032,0.5342,0.074,0.5121,0.0578,0.8501,0.1023,0.2589,0.2275,0.6308,0.0101,0.5748,0.079
256,2,3,1,stack,0.6,174,True,0.7286,0.0303,771.0,0.3057,0.0074,0.5838,0.0712,0.5493,0.0562,0.7692,0.0867,0.4225,0.2072,0.634,0.0157,0.6303,0.0811
256,2,3,1,stack,0.6,294,True,0.7212,0.0338,771.0,0.326,0.0047,0.5947,0.0849,0.5674,0.0706,0.7832,0.1426,0.4313,0.282,0.6435,0.006,0.6404,0.0859
256,2,3,2,skipconcat,0.0,99,True,0.5521,0.0096,1481.0,0.3487,0.0068,0.804,0.0019,0.8695,0.0076,0.6803,0.0079,0.9113,0.0067,0.7633,0.0032,0.8563,0.0078
256,2,3,2,skipconcat,0.0,196,True,0.5175,0.0039,1481.0,0.3574,0.0109,0.8031,0.0011,0.8442,0.0118,0.7075,0.0114,0.8862,0.012,0.7696,0.0018,0.8681,0.0025
256,2,3,2,skipconcat,0.0,292,True,0.5023,0.0034,1481.0,0.3823,0.005,0.8038,0.001,0.8468,0.0041,0.7063,0.0052,0.8887,0.0041,0.7701,0.0019,0.8709,0.0017
256,2,3,2,skipconcat,0.3,99,True,0.5577,0.0293,1481.0,0.3419,0.0041,0.7776,0.0194,0.8056,0.0476,0.6935,0.0162,0.8507,0.0504,0.7441,0.0119,0.831,0.0197
256,2,3,2,skipconcat,0.3,199,True,0.5363,0.0268,1481.0,0.3376,0.0187,0.7839,0.0146,0.822,0.0291,0.6849,0.0059,0.8701,0.0261,0.747,0.0131,0.8417,0.0148
256,2,3,2,skipconcat,0.3,282,True,0.5327,0.0286,1481.0,0.3623,0.0169,0.7846,0.0125,0.8245,0.0303,0.6841,0.0065,0.8721,0.0282,0.7474,0.0094,0.8439,0.0167
256,2,3,2,skipconcat,0.6,86,True,0.6544,0.0293,1481.0,0.3364,0.0116,0.7045,0.0272,0.6998,0.0467,0.6472,0.0233,0.7544,0.054,0.6714,0.0219,0.7489,0.0271
256,2,3,2,skipconcat,0.6,196,True,0.6366,0.0316,1481.0,0.347,0.009,0.7142,0.0271,0.7128,0.0563,0.6594,0.0362,0.7619,0.0673,0.6826,0.0204,0.7669,0.0269
256,2,3,2,skipconcat,0.6,196,True,0.6366,0.0316,1481.0,0.3248,0.0059,0.7142,0.0271,0.7128,0.0563,0.6594,0.0362,0.7619,0.0673,0.6826,0.0204,0.7669,0.0269
256,2,3,2,skipsum,0.0,90,True,0.532,0.0016,881.0,0.3132,0.0118,0.8046,0.0009,0.854,0.0028,0.6994,0.0048,0.896,0.0029,0.769,0.0019,0.867,0.0011
256,2,3,2,skipsum,0.0,185,True,0.5044,0.0035,881.0,0.3108,0.0188,0.8056,0.0003,0.8494,0.0023,0.7077,0.0025,0.8908,0.0025,0.7721,0.0006,0.8715,0.0014
256,2,3,2,skipsum,0.0,266,True,0.4938,0.0044,881.0,0.3166,0.0104,0.8044,0.0017,0.8395,0.0083,0.7168,0.0068,0.8806,0.0082,0.7732,0.0013,0.8733,0.0019
256,2,3,2,skipsum,0.3,93,True,0.5514,0.0221,881.0,0.3225,0.0088,0.7818,0.016,0.8181,0.0341,0.6853,0.0022,0.8659,0.0319,0.7455,0.0131,0.8406,0.0126
256,2,3,2,skipsum,0.3,199,True,0.5301,0.0175,881.0,0.3227,0.0118,0.7858,0.0113,0.8244,0.0284,0.6867,0.0105,0.8719,0.0272,0.7488,0.0086,0.8484,0.0092
256,2,3,2,skipsum,0.3,297,True,0.5241,0.0214,881.0,0.3199,0.0107,0.785,0.0137,0.818,0.0276,0.6928,0.0054,0.8651,0.0257,0.7499,0.0118,0.8509,0.0114
256,2,3,2,skipsum,0.6,97,True,0.6459,0.0274,881.0,0.3116,0.0104,0.7066,0.0288,0.6892,0.0476,0.6847,0.0147,0.7256,0.0658,0.6856,0.017,0.7619,0.0272
256,2,3,2,skipsum,0.6,178,True,0.6315,0.027,881.0,0.3273,0.0051,0.7159,0.0221,0.6958,0.0389,0.6999,0.029,0.7298,0.0611,0.6963,0.0126,0.7751,0.0234
256,2,3,2,skipsum,0.6,230,True,0.6204,0.0324,881.0,0.3167,0.017,0.7242,0.0279,0.7033,0.0486,0.7163,0.0239,0.7311,0.0728,0.7079,0.0139,0.7835,0.0285
256,2,3,2,stack,0.0,81,True,0.5392,0.003,881.0,0.319,0.0052,0.8036,0.0016,0.8512,0.0117,0.7004,0.0092,0.8933,0.0112,0.7684,0.0008,0.8655,0.0029
256,2,3,2,stack,0.0,192,True,0.5025,0.0015,881.0,0.3215,0.0029,0.8043,0.0005,0.8476,0.0052,0.7061,0.0063,0.8896,0.0054,0.7704,0.0016,0.8727,0.0009
256,2,3,2,stack,0.0,237,True,0.496,0.0008,881.0,0.3271,0.001,0.8042,0.0009,0.8396,0.0032,0.7162,0.0024,0.8808,0.003,0.773,0.001,0.8739,0.0006
256,2,3,2,stack,0.3,93,True,0.5769,0.0186,881.0,0.3119,0.0131,0.7725,0.0131,0.8129,0.028,0.6655,0.0094,0.8656,0.0258,0.7315,0.0116,0.8191,0.0121
256,2,3,2,stack,0.3,176,True,0.5502,0.0151,881.0,0.3212,0.0041,0.7831,0.0082,0.8257,0.0226,0.6777,0.0131,0.8748,0.0216,0.7441,0.0069,0.8329,0.0086
256,2,3,2,stack,0.3,283,True,0.5415,0.0078,881.0,0.3209,0.0149,0.7852,0.0033,0.8351,0.0117,0.671,0.0054,0.8846,0.0109,0.7441,0.0015,0.8373,0.0042
256,2,3,2,stack,0.6,97,True,0.7678,0.0009,881.0,0.3208,0.0039,0.4797,0.0073,0.4711,0.0027,0.9543,0.0227,0.066,0.0339,0.6307,0.0028,0.5211,0.008
256,2,3,2,stack,0.6,177,True,0.7245,0.0091,881.0,0.3018,0.0131,0.625,0.0148,0.5873,0.0145,0.6523,0.0368,0.6013,0.0258,0.6177,0.0203,0.66,0.0171
256,2,3,2,stack,0.6,267,True,0.7184,0.0109,881.0,0.3188,0.0143,0.6323,0.0137,0.5967,0.009,0.6458,0.0408,0.6205,0.0101,0.6199,0.0239,0.6706,0.0186
