gcnconv-drop,l_pre,l_mp,l_post,stage,epoch,ckpt_clean,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
0.6,2,2,2,skipconcat,199,True,0.6764,0.0067,571.0,0.5373,0.0047,0.6958,0.0081,0.6292,0.0141,0.7616,0.0228,0.6886,0.0038,0.748,0.0038
0.6,2,2,2,skipconcat,299,True,0.6645,0.0106,571.0,0.5392,0.0031,0.6911,0.0146,0.6318,0.0294,0.738,0.0663,0.6778,0.0123,0.7512,0.0158
0.6,2,2,2,skipsum,99,True,0.7259,0.0077,471.0,0.5391,0.0019,0.6575,0.0158,0.6134,0.0098,0.6063,0.0647,0.6083,0.0361,0.7022,0.0241
0.6,2,2,2,skipsum,199,True,0.6675,0.0246,471.0,0.539,0.0036,0.7083,0.0277,0.6652,0.0265,0.6886,0.0931,0.673,0.0481,0.7654,0.0418
0.6,2,2,2,skipsum,299,True,0.6552,0.0248,471.0,0.5361,0.0047,0.7108,0.0256,0.6692,0.0204,0.6812,0.0579,0.6744,0.0371,0.7654,0.031
0.6,2,2,2,stack,99,True,0.7341,0.0162,471.0,0.5397,0.0013,0.6344,0.0459,0.5797,0.0442,0.5918,0.1195,0.5831,0.0817,0.671,0.0623
0.6,2,2,2,stack,199,True,0.6832,0.0126,471.0,0.5433,0.0038,0.6987,0.0191,0.6424,0.0322,0.7298,0.0422,0.6815,0.0111,0.7356,0.0166
0.6,2,2,2,stack,299,True,0.6659,0.0147,471.0,0.5334,0.0025,0.6958,0.03,0.6331,0.0357,0.7522,0.0303,0.6864,0.0217,0.7461,0.013
0.6,2,3,1,skipconcat,99,True,0.7362,0.0184,771.0,0.7375,0.0046,0.623,0.056,0.5664,0.0579,0.6341,0.0566,0.5982,0.0567,0.6555,0.063
0.6,2,3,1,skipconcat,199,True,0.717,0.0248,771.0,0.7308,0.0015,0.6424,0.054,0.5903,0.0649,0.7247,0.0828,0.6427,0.0096,0.6867,0.0625
0.6,2,3,1,skipconcat,299,True,0.7072,0.0287,771.0,0.7373,0.011,0.6623,0.0292,0.606,0.0326,0.6816,0.0259,0.641,0.0244,0.6931,0.0544
0.6,2,3,1,skipsum,99,True,0.7401,0.0029,471.0,0.739,0.005,0.6374,0.0019,0.594,0.0098,0.571,0.0423,0.5811,0.0166,0.6729,0.0011
0.6,2,3,1,skipsum,199,True,0.6963,0.005,471.0,0.7501,0.0094,0.6973,0.0047,0.6499,0.023,0.6933,0.0643,0.6682,0.0174,0.752,0.0114
0.6,2,3,1,skipsum,299,True,0.6657,0.0067,471.0,0.7464,0.0067,0.7207,0.0065,0.6814,0.0271,0.7004,0.0563,0.6883,0.0117,0.7747,0.0078
0.6,2,3,1,stack,99,True,0.7349,0.0073,471.0,0.7445,0.0048,0.609,0.0018,0.5578,0.0298,0.6827,0.2509,0.582,0.1116,0.6704,0.0241
0.6,2,3,1,stack,199,True,0.7376,0.033,471.0,0.7335,0.0045,0.6098,0.072,0.5719,0.0917,0.4706,0.1948,0.4985,0.1299,0.6427,0.0768
0.6,2,3,1,stack,299,True,0.7014,0.0123,471.0,0.7367,0.0055,0.6523,0.0261,0.6199,0.0395,0.6173,0.2336,0.5869,0.1173,0.7166,0.0241
0.6,2,3,2,skipconcat,99,True,0.7237,0.0073,881.0,0.7479,0.0105,0.6509,0.033,0.5888,0.0372,0.7239,0.0305,0.6476,0.0118,0.7013,0.0282
0.6,2,3,2,skipconcat,199,True,0.6817,0.0208,881.0,0.7452,0.0086,0.6906,0.0271,0.6352,0.0297,0.7059,0.0225,0.6686,0.0261,0.7387,0.0296
0.6,2,3,2,skipconcat,299,True,0.665,0.0121,881.0,0.7351,0.003,0.6946,0.0112,0.6384,0.0087,0.7118,0.0361,0.6727,0.0185,0.7491,0.0125
0.6,2,3,2,skipsum,99,True,0.7194,0.0162,581.0,0.7426,0.0006,0.6731,0.0299,0.6359,0.0313,0.6118,0.0885,0.6201,0.0531,0.7192,0.0294
0.6,2,3,2,skipsum,199,True,0.6649,0.0224,581.0,0.7364,0.005,0.7097,0.0172,0.6573,0.0218,0.7212,0.0658,0.6857,0.0279,0.7647,0.0252
0.6,2,3,2,skipsum,299,True,0.6329,0.0201,581.0,0.7398,0.0022,0.7308,0.021,0.681,0.039,0.7451,0.0301,0.7101,0.0121,0.7924,0.0204
0.6,2,3,2,stack,99,True,0.7174,0.0051,581.0,0.7395,0.0058,0.6667,0.0144,0.6339,0.0114,0.589,0.1147,0.6038,0.0566,0.707,0.0111
0.6,2,3,2,stack,199,True,0.688,0.0059,581.0,0.7473,0.0113,0.6804,0.0142,0.6243,0.0259,0.7098,0.0737,0.661,0.0229,0.7191,0.0028
0.6,2,3,2,stack,299,True,0.6675,0.0079,581.0,0.744,0.0038,0.6997,0.008,0.6422,0.01,0.7247,0.025,0.6806,0.011,0.7387,0.0156
